Id,ManagementAreaId,SampleDate,EQ,SomaticCellCount,Fat,Protein,Bacteria,Urea,ES,FreezingPoint,Breed,Species,Target
3505,1903,2023-07-08,7.51,1048,4.35,3.16,0,583.0,7.51,0.564,Malagueña,Goat,1.0
3537,1903,2023-07-12,7.4799999999999995,1377,4.35,3.13,83,590.0,7.48,0.553,Malagueña,Goat,1.0
3538,1903,2023-07-11,7.48,1104,4.34,3.14,88,577.0,7.48,0.553,Malagueña,Goat,1.0
3485,1903,2023-07-06,7.529999999999999,1320,4.34,3.19,54,600.0,7.53,0.559,Malagueña,Goat,1.0
3599,1903,2023-07-16,7.300000000000001,1277,4.19,3.11,61,669.0,7.3,0.56,Malagueña,Goat,1.0
3600,1903,2023-07-15,7.32,1319,4.21,3.11,73,667.0,7.32,0.565,Malagueña,Goat,1.0
3628,1903,2023-07-19,7.34,1392,4.16,3.18,181,569.0,7.34,0.565,Malagueña,Goat,Veterinarian intervention
3703,1903,2023-07-22,7.13,1454,4.04,3.09,104,573.0,7.13,0.556,Malagueña,Goat,Veterinarian intervention
3736,1903,2023-07-26,7.26,1570,4.06,3.2,121,581.0,7.26,0.567,Malagueña,Goat,Veterinarian intervention
3748,1903,2023-07-30,7.31,1349,4.18,3.13,93,564.0,7.31,0.547,Malagueña,Goat,1.0
3749,1903,2023-07-28,7.66,1463,4.44,3.22,67,597.0,7.66,0.562,Malagueña,Goat,1.0
3794,1903,2023-08-01,7.24,1261,4.07,3.17,89,631.0,7.24,0.565,Malagueña,Goat,1.0
2406,1903,2023-02-15,8.120000000000001,1102,4.62,3.5,66,677.0,8.12,0.555,Malagueña,Goat,1.0
2430,1903,2023-02-16,7.91,845,4.52,3.39,56,610.0,7.91,0.551,Malagueña,Goat,1.0
2626,1903,2023-03-08,7.91,667,4.6,3.31,23,638.0,7.91,0.554,Malagueña,Goat,1.0
2642,1903,2023-03-12,7.62,852,4.49,3.13,0,633.0,7.62,0.546,Malagueña,Goat,1.0
2593,1903,2023-03-03,8.14,807,4.71,3.43,18,665.0,8.14,0.555,Malagueña,Goat,1.0
2647,1903,2023-03-10,7.720000000000001,755,4.49,3.23,10,648.0,7.72,0.563,Malagueña,Goat,1.0
2678,1903,2023-03-18,7.81,740,4.55,3.26,10,588.0,7.81,0.562,Malagueña,Goat,1.0
2333,1903,2023-02-09,8.45,836,4.71,3.74,15,667.0,8.45,0.549,Malagueña,Goat,"[44, 45]"
2334,1903,2023-02-08,8.8,1086,5.0,3.8,27,677.0,8.8,0.545,Malagueña,Goat,"[38, 39, 40, 42, 46, 47]"
2335,1903,2023-02-05,9.03,1308,5.01,4.02,43,645.0,9.03,0.55,Malagueña,Goat,"[38, 39, 40, 42, 46, 47]"
2336,1903,2023-02-03,9.129999999999999,1321,5.02,4.11,46,634.0,9.13,0.548,Malagueña,Goat,"[38, 39, 40, 42, 46, 47]"
2337,1903,2023-02-02,8.49,949,4.7,3.79,20,630.0,8.49,0.562,Malagueña,Goat,No treatment
2338,1903,2023-01-30,8.059999999999999,944,4.55,3.51,19,612.0,8.06,0.546,Malagueña,Goat,1.0
2339,1903,2023-01-29,8.15,1021,4.7,3.45,11,605.0,8.15,0.541,Malagueña,Goat,1.0
2340,1903,2023-01-26,8.149999999999999,1066,4.6,3.55,22,602.0,8.15,0.544,Malagueña,Goat,1.0
2341,1903,2023-01-24,8.6,889,5.05,3.55,13,632.0,8.6,0.548,Malagueña,Goat,1.0
2342,1903,2023-01-22,8.16,1031,4.6,3.56,36,624.0,8.16,0.548,Malagueña,Goat,1.0
2343,1903,2023-01-20,8.73,1221,5.09,3.64,61,619.0,8.73,0.547,Malagueña,Goat,"[38, 40, 42]"
2344,1903,2023-01-19,8.8,971,5.04,3.76,34,647.0,8.8,0.549,Malagueña,Goat,No treatment
2345,1903,2023-01-16,8.77,1312,4.82,3.95,75,697.0,8.77,0.552,Malagueña,Goat,"[38, 40, 42]"
2346,1903,2023-01-14,8.82,1536,4.92,3.9,216,671.0,8.82,0.528,Malagueña,Goat,Veterinarian intervention
2649,1903,2023-03-14,7.48,809,4.34,3.14,14,611.0,7.48,0.55,Malagueña,Goat,1.0
2692,1903,2023-03-22,7.6,853,4.5,3.1,10,531.0,7.6,0.556,Malagueña,Goat,1.0
2693,1903,2023-03-20,7.65,917,4.5,3.15,31,544.0,7.65,0.572,Malagueña,Goat,1.0
2554,1903,2023-02-25,8.05,990,4.73,3.32,97,614.0,8.05,0.554,Malagueña,Goat,1.0
2573,1903,2023-03-01,8.64,2086,4.72,3.92,76,645.0,8.64,0.56,Malagueña,Goat,"[38, 40, 42]"
2718,1903,2023-03-24,7.5,826,4.34,3.16,11,525.0,7.5,0.566,Malagueña,Goat,1.0
2603,1903,2023-03-05,7.9399999999999995,799,4.55,3.39,78,632.0,7.94,0.552,Malagueña,Goat,1.0
2608,1903,2023-03-06,8.14,690,4.76,3.38,22,659.0,8.14,0.559,Malagueña,Goat,1.0
2724,1903,2023-03-28,7.67,772,4.47,3.2,12,504.0,7.67,0.568,Malagueña,Goat,1.0
2725,1903,2023-03-26,7.54,733,4.37,3.17,0,495.0,7.54,0.555,Malagueña,Goat,1.0
2819,1903,2023-04-07,8.18,979,4.81,3.37,0,566.0,8.18,0.565,Malagueña,Goat,1.0
2660,1903,2023-03-16,7.6899999999999995,742,4.47,3.22,14,574.0,7.69,0.562,Malagueña,Goat,1.0
2818,1903,2023-04-10,8.01,976,4.59,3.42,43,599.0,8.01,0.563,Malagueña,Goat,1.0
2873,1903,2023-04-13,7.76,790,4.45,3.31,17,634.0,7.76,0.566,Malagueña,Goat,1.0
2899,1903,2023-04-19,7.720000000000001,808,4.44,3.28,17,647.0,7.72,0.567,Malagueña,Goat,1.0
2900,1903,2023-04-17,7.75,772,4.42,3.33,15,632.0,7.75,0.566,Malagueña,Goat,1.0
3044,1903,2023-05-09,6.77,808,3.9,2.87,14,491.0,6.77,0.5,Malagueña,Goat,1.0
3053,1903,2023-05-11,7.67,879,4.49,3.18,16,562.0,7.67,0.566,Malagueña,Goat,1.0
3064,1903,2023-05-13,7.86,1143,4.66,3.2,12,584.0,7.86,0.566,Malagueña,Goat,1.0
3155,1903,2023-05-23,7.97,1172,4.63,3.34,30,579.0,7.97,0.57,Malagueña,Goat,1.0
3120,1903,2023-05-15,7.75,1057,4.54,3.21,16,541.0,7.75,0.547,Malagueña,Goat,1.0
3190,1903,2023-05-31,7.7299999999999995,1839,4.39,3.34,24,515.0,7.73,0.566,Malagueña,Goat,1.0
3138,1903,2023-05-22,8.0,996,4.69,3.31,15,584.0,8.0,0.57,Malagueña,Goat,1.0
3178,1903,2023-05-29,7.6899999999999995,1582,4.39,3.3,36,541.0,7.69,0.559,Malagueña,Goat,1.0
3292,1903,2023-06-14,7.16,1183,3.95,3.21,44,552.0,7.16,0.553,Malagueña,Goat,1.0
3299,1903,2023-06-16,7.43,1090,4.24,3.19,57,531.0,7.43,0.547,Malagueña,Goat,1.0
3332,1903,2023-06-22,7.6,1358,4.31,3.29,54,651.0,7.6,0.564,Malagueña,Goat,1.0
3248,1903,2023-06-06,7.79,1296,4.49,3.3,28,496.0,7.79,0.556,Malagueña,Goat,1.0
3266,1903,2023-06-10,7.67,1208,4.35,3.32,47,515.0,7.67,0.56,Malagueña,Goat,1.0
3267,1903,2023-06-08,7.4799999999999995,931,4.02,3.46,2636,495.0,7.48,0.573,Malagueña,Goat,Veterinarian intervention
3279,1903,2023-06-12,7.640000000000001,1201,4.36,3.28,51,486.0,7.64,0.568,Malagueña,Goat,1.0
3316,1903,2023-06-20,7.5,1183,4.2,3.3,68,616.0,7.5,0.559,Malagueña,Goat,1.0
3317,1903,2023-06-19,6.93,870,3.82,3.11,39,557.0,6.93,0.519,Malagueña,Goat,1.0
3334,1903,2023-06-24,7.48,1740,4.17,3.31,51,598.0,7.48,0.56,Malagueña,Goat,1.0
3832,1903,2023-08-05,7.41,1792,4.19,3.22,44,565.0,7.41,0.546,Malagueña,Goat,1.0
3834,1903,2023-08-06,7.36,1624,4.23,3.13,136,565.0,7.36,0.536,Malagueña,Goat,Veterinarian intervention
3672,1903,2023-07-20,7.380000000000001,1492,4.28,3.1,0,578.0,7.38,0.554,Malagueña,Goat,1.0
3877,1903,2023-08-13,7.41,1148,4.28,3.13,77,563.0,7.41,0.562,Malagueña,Goat,1.0
3878,1903,2023-08-11,7.66,1601,4.48,3.18,88,535.0,7.66,0.553,Malagueña,Goat,1.0
3845,1903,2023-08-07,7.74,1713,4.48,3.26,59,585.0,7.74,0.554,Malagueña,Goat,1.0
3858,1903,2023-08-09,7.32,1283,4.2,3.12,0,523.0,7.32,0.547,Malagueña,Goat,1.0
3977,1903,2023-08-19,7.6,1589,4.45,3.15,93,631.0,7.6,0.547,Malagueña,Goat,1.0
3978,1903,2023-08-17,7.540000000000001,1465,4.32,3.22,87,641.0,7.54,0.568,Malagueña,Goat,1.0
4105,1903,2023-08-31,7.41,1216,4.19,3.22,85,578.0,7.41,0.544,Malagueña,Goat,1.0
4015,1903,2023-08-23,7.41,2056,4.18,3.23,72,605.0,7.41,0.56,Malagueña,Goat,1.0
4152,1903,2023-09-07,7.6000000000000005,1499,4.36,3.24,76,575.0,7.6,0.543,Malagueña,Goat,1.0
4053,1903,2023-08-25,7.34,1423,4.12,3.22,77,576.0,7.34,0.553,Malagueña,Goat,1.0
4120,1903,2023-09-04,7.64,1567,4.38,3.26,77,590.0,7.64,0.551,Malagueña,Goat,1.0
4091,1903,2023-08-29,7.5600000000000005,1615,4.28,3.28,72,538.0,7.56,0.55,Malagueña,Goat,1.0
4179,1903,2023-09-08,7.29,1224,4.03,3.26,0,560.0,7.29,0.554,Malagueña,Goat,1.0
4180,1903,2023-09-10,7.67,1596,4.42,3.25,45,550.0,7.67,0.543,Malagueña,Goat,1.0
4209,1903,2023-09-12,7.529999999999999,1519,4.22,3.31,0,545.0,7.53,0.548,Malagueña,Goat,1.0
4229,1903,2023-09-14,7.859999999999999,2000,4.56,3.3,36,575.0,7.86,0.554,Malagueña,Goat,1.0
4235,1903,2023-09-16,7.949999999999999,1542,4.52,3.43,58,598.0,7.95,0.561,Malagueña,Goat,1.0
4279,1903,2023-09-22,8.11,1618,4.64,3.47,116,553.0,8.11,0.552,Malagueña,Goat,Veterinarian intervention
4295,1903,2023-09-25,8.34,1928,4.79,3.55,80,588.0,8.34,0.56,Malagueña,Goat,1.0
4979,1903,2023-11-13,9.06,1598,5.32,3.74,46,661.0,9.06,0.567,Malagueña,Goat,"[38, 39, 40, 42, 46, 47]"
5000,1903,2023-11-15,8.46,1228,4.9,3.56,49,642.0,8.46,0.567,Malagueña,Goat,1.0
5032,1903,2023-11-19,8.3,1654,4.84,3.46,69,589.0,8.3,0.549,Malagueña,Goat,1.0
5033,1903,2023-11-17,8.29,1392,4.81,3.48,73,613.0,8.29,0.565,Malagueña,Goat,1.0
5056,1903,2023-11-21,8.440000000000001,1604,4.95,3.49,75,568.0,8.44,0.548,Malagueña,Goat,1.0
4256,1903,2023-09-17,8.1,1755,4.7,3.4,55,566.0,8.1,0.543,Malagueña,Goat,"[38, 40, 42]"
4265,1903,2023-09-20,8.17,2451,4.69,3.48,86,651.0,8.17,0.562,Malagueña,Goat,"[38, 40, 42]"
4341,1903,2023-09-27,8.23,1336,4.83,3.4,63,579.0,8.23,0.532,Malagueña,Goat,"[38, 40, 42]"
4344,1903,2023-09-28,8.29,1280,4.76,3.53,63,572.0,8.29,0.557,Malagueña,Goat,1.0
4376,1903,2023-10-02,7.4,1159,4.13,3.27,48,527.0,7.4,0.51,Malagueña,Goat,1.0
4462,1903,2023-10-13,8.5,1348,4.94,3.56,84,548.0,8.5,0.555,Malagueña,Goat,1.0
4444,1903,2023-10-11,8.45,1404,4.99,3.46,74,518.0,8.45,0.534,Malagueña,Goat,"[38, 42]"
4466,1903,2023-10-16,8.54,1404,5.0,3.54,91,514.0,8.54,0.553,Malagueña,Goat,"[38, 42]"
4498,1903,2023-10-18,8.36,1294,4.85,3.51,107,533.0,8.36,0.554,Malagueña,Goat,Veterinarian intervention
4428,1903,2023-10-10,8.45,1391,4.89,3.56,81,521.0,8.45,0.556,Malagueña,Goat,"[38, 42]"
4429,1903,2023-10-09,8.21,1102,4.72,3.49,78,496.0,8.21,0.56,Malagueña,Goat,"[38, 42]"
4512,1903,2023-10-19,8.559999999999999,1518,5.01,3.55,100,530.0,8.56,0.562,Malagueña,Goat,Veterinarian intervention
4540,1903,2023-10-22,8.83,1657,5.11,3.72,88,581.0,8.83,0.567,Malagueña,Goat,"[38, 40, 42]"
4597,1903,2023-10-30,9.17,1901,5.09,4.08,71,630.0,9.17,0.558,Malagueña,Goat,"[38, 40, 42]"
4615,1903,2023-11-05,9.0,1417,5.06,3.94,104,631.0,9.0,0.558,Malagueña,Goat,Veterinarian intervention
4566,1903,2023-10-27,9.14,1764,5.16,3.98,94,639.0,9.14,0.567,Malagueña,Goat,"[38, 40, 42]"
4567,1903,2023-10-25,8.77,1502,4.97,3.8,101,631.0,8.77,0.563,Malagueña,Goat,Veterinarian intervention
4627,1903,2023-11-08,8.98,1435,5.19,3.79,51,606.0,8.98,0.559,Malagueña,Goat,"[38, 40, 42]"
4626,1903,2023-11-06,9.17,1277,5.4,3.77,72,652.0,9.17,0.555,Malagueña,Goat,"[38, 40, 42]"
4664,1903,2023-11-10,8.97,1243,5.28,3.69,51,658.0,8.97,0.566,Malagueña,Goat,"[38, 40, 42]"
4617,1903,2023-11-05,9.05,1351,5.19,3.86,117,640.0,9.05,0.56,Malagueña,Goat,Veterinarian intervention
4618,1903,2023-11-03,9.0,1417,5.06,3.94,104,631.0,9.0,0.558,Malagueña,Goat,Veterinarian intervention
2525,1902,2023-02-17,8.38,1468,4.72,3.66,23,501.0,13.65,0.562,Malagueña,Goat,"[38, 39, 42]"
2526,1902,2023-02-19,8.09,1660,4.35,3.74,100,556.0,13.28,0.564,Malagueña,Goat,Veterinarian intervention
2540,1902,2023-02-21,8.41,1725,4.72,3.69,145,645.0,13.63,0.563,Malagueña,Goat,Veterinarian intervention
2613,1902,2023-02-27,8.23,1243,4.53,3.7,96,685.0,13.48,0.566,Malagueña,Goat,1.0
2614,1902,2023-03-01,8.27,985,4.49,3.78,27,670.0,13.5,0.568,Malagueña,Goat,1.0
2615,1902,2023-03-03,8.19,1442,4.44,3.75,46,564.0,13.35,0.56,Malagueña,Goat,1.0
2616,1902,2023-03-05,8.19,1180,4.44,3.75,19,579.0,13.34,0.558,Malagueña,Goat,1.0
2617,1902,2023-03-07,7.85,1030,4.21,3.64,27,576.0,13.0,0.557,Malagueña,Goat,1.0
2665,1902,2023-03-09,8.35,2341,4.6,3.75,38,566.0,13.58,0.558,Malagueña,Goat,Veterinarian intervention
2666,1902,2023-03-11,8.0,1203,4.37,3.63,47,610.0,13.26,0.56,Malagueña,Goat,1.0
2667,1902,2023-03-13,8.21,1679,4.49,3.72,59,692.0,13.42,0.558,Malagueña,Goat,1.0
2668,1902,2023-03-15,8.03,1707,4.35,3.68,41,685.0,13.23,0.559,Malagueña,Goat,1.0
2752,1902,2023-03-17,8.01,1567,4.38,3.63,21,712.0,13.25,0.559,Malagueña,Goat,1.0
2753,1902,2023-03-19,8.11,1559,4.43,3.68,29,694.0,13.35,0.558,Malagueña,Goat,1.0
2754,1902,2023-03-21,7.9,1276,4.26,3.64,26,586.0,13.11,0.555,Malagueña,Goat,1.0
2755,1902,2023-03-23,8.04,1126,4.46,3.58,26,541.0,13.28,0.552,Malagueña,Goat,1.0
2756,1902,2023-03-25,8.12,1202,4.51,3.61,42,699.0,13.36,0.555,Malagueña,Goat,1.0
2757,1902,2023-03-27,7.88,1239,4.41,3.47,30,522.0,12.98,0.553,Malagueña,Goat,1.0
2758,1902,2023-03-29,7.6,918,4.12,3.48,47,688.0,12.77,0.562,Malagueña,Goat,1.0
2759,1902,2023-03-31,8.07,1351,4.43,3.64,34,696.0,13.28,0.565,Malagueña,Goat,1.0
2760,1902,2023-04-02,7.62,990,4.09,3.53,320,697.0,12.78,0.562,Malagueña,Goat,Veterinarian intervention
2940,1902,2023-04-14,7.42,1130,3.92,3.5,69,706.0,12.47,0.56,Malagueña,Goat,1.0
2941,1902,2023-04-16,7.72,1015,4.06,3.66,63,709.0,12.8,0.563,Malagueña,Goat,1.0
2942,1902,2023-04-18,7.52,965,3.96,3.56,25,717.0,12.6,0.565,Malagueña,Goat,1.0
2943,1902,2023-04-20,7.61,1023,3.97,3.64,35,689.0,12.82,0.56,Malagueña,Goat,1.0
2944,1902,2023-04-22,7.69,765,4.07,3.62,37,704.0,12.95,0.562,Malagueña,Goat,1.0
2972,1902,2023-04-24,7.78,1153,4.18,3.6,125,630.0,12.99,0.563,Malagueña,Goat,Veterinarian intervention
2973,1902,2023-04-26,7.58,927,4.0,3.58,26,793.0,12.8,0.562,Malagueña,Goat,Veterinarian intervention
3472,1902,2023-06-23,7.22,1450,3.9,3.32,133,664.0,12.29,0.563,Malagueña,Goat,Veterinarian intervention
3473,1902,2023-06-25,7.29,1478,3.98,3.31,25,676.0,12.35,0.561,Malagueña,Goat,1.0
3474,1902,2023-06-27,7.29,804,4.0,3.29,21,625.0,12.35,0.555,Malagueña,Goat,1.0
3475,1902,2023-06-29,7.23,1550,3.98,3.25,35,644.0,12.33,0.559,Malagueña,Goat,Veterinarian intervention
3476,1902,2023-07-01,7.19,1909,3.92,3.27,53,625.0,12.29,0.558,Malagueña,Goat,Veterinarian intervention
3477,1902,2023-07-03,7.19,2337,3.93,3.26,21,642.0,12.33,0.563,Malagueña,Goat,Veterinarian intervention
3478,1902,2023-07-05,7.18,1934,3.98,3.2,68,623.0,12.27,0.561,Malagueña,Goat,Veterinarian intervention
3494,1902,2023-07-07,7.09,1736,4.0,3.09,33,653.0,12.18,0.551,Malagueña,Goat,Veterinarian intervention
3501,1902,2023-07-09,6.99,1676,3.87,3.12,21,660.0,12.06,0.559,Malagueña,Goat,Veterinarian intervention
3533,1902,2023-07-10,7.24,2000,3.93,3.31,31,624.0,12.27,0.559,Malagueña,Goat,1.0
3607,1902,2023-07-15,6.93,1660,3.8,3.13,18,663.0,11.93,0.556,Malagueña,Goat,Veterinarian intervention
2413,1902,2023-02-09,8.51,1226,4.78,3.73,53,513.0,13.78,0.562,Malagueña,Goat,"[38, 42]"
2414,1902,2023-02-11,8.35,1661,4.67,3.68,34,639.0,13.5,0.558,Malagueña,Goat,1.0
2415,1902,2023-02-13,8.35,1245,4.65,3.7,34,642.0,13.66,0.568,Malagueña,Goat,1.0
2416,1902,2023-02-15,8.61,1306,4.89,3.72,64,509.0,13.87,0.566,Malagueña,Goat,"[38, 42]"
2347,1902,2023-01-02,8.19,1610,4.56,3.63,45,520.0,13.52,0.565,Malagueña,Goat,"[38, 39, 42]"
2348,1902,2023-01-04,8.33,1454,4.68,3.65,0,557.0,13.65,0.568,Malagueña,Goat,1.0
2349,1902,2023-01-06,8.21,1460,4.52,3.69,115,496.0,13.46,0.563,Malagueña,Goat,Veterinarian intervention
2350,1902,2023-01-08,8.19,1308,4.5,3.69,48,503.0,13.5,0.562,Malagueña,Goat,"[38, 39, 42]"
2351,1902,2023-01-10,8.51,1440,4.76,3.75,42,578.0,13.74,0.561,Malagueña,Goat,1.0
2352,1902,2023-01-12,8.12,1269,4.47,3.65,195,581.0,13.38,0.553,Malagueña,Goat,Veterinarian intervention
2353,1902,2023-01-14,8.77,2598,4.95,3.82,34,549.0,14.0,0.555,Malagueña,Goat,Veterinarian intervention
2354,1902,2023-01-16,8.43,1396,4.78,3.65,39,538.0,13.63,0.559,Malagueña,Goat,"[38, 39, 42]"
2355,1902,2023-01-18,8.57,1590,4.75,3.82,32,460.0,13.85,0.568,Malagueña,Goat,Veterinarian intervention
2356,1902,2023-01-20,8.56,1478,4.82,3.74,25,460.0,13.74,0.563,Malagueña,Goat,Veterinarian intervention
2357,1902,2023-01-22,8.45,1165,4.68,3.77,64,537.0,13.64,0.558,Malagueña,Goat,"[38, 42]"
2358,1902,2023-01-24,8.5,1135,4.7,3.8,70,527.0,13.63,0.557,Malagueña,Goat,"[38, 42]"
2359,1902,2023-01-26,8.72,1466,4.92,3.8,17,531.0,13.93,0.56,Malagueña,Goat,"[38, 39, 42]"
2360,1902,2023-01-28,8.67,1383,4.85,3.82,20,515.0,13.88,0.565,Malagueña,Goat,"[38, 39, 42]"
2361,1902,2023-01-30,8.61,1190,4.82,3.79,30,461.0,13.83,0.564,Malagueña,Goat,Veterinarian intervention
2362,1902,2023-02-01,8.6,1606,4.82,3.78,39,462.0,13.88,0.556,Malagueña,Goat,Veterinarian intervention
2363,1902,2023-02-03,8.65,1209,4.93,3.72,30,460.0,13.88,0.555,Malagueña,Goat,Veterinarian intervention
2364,1902,2023-02-05,8.36,1241,4.6,3.76,32,543.0,13.53,0.553,Malagueña,Goat,1.0
2365,1902,2023-02-07,8.47,1026,4.74,3.73,36,532.0,13.68,0.557,Malagueña,Goat,"[38, 39, 42]"
2558,1902,2023-02-23,8.35,1963,4.61,3.74,66,559.0,13.53,0.564,Malagueña,Goat,1.0
2559,1902,2023-02-25,8.12,1127,4.41,3.71,31,487.0,13.36,0.561,Malagueña,Goat,1.0
2862,1902,2023-04-04,7.7,1095,4.09,3.61,32,695.0,12.88,0.561,Malagueña,Goat,1.0
2863,1902,2023-04-06,7.56,942,4.03,3.53,16,694.0,12.77,0.562,Malagueña,Goat,1.0
2864,1902,2023-04-08,7.74,956,4.14,3.6,32,548.0,12.84,0.558,Malagueña,Goat,1.0
2865,1902,2023-04-10,7.64,1320,4.07,3.57,33,675.0,12.81,0.562,Malagueña,Goat,1.0
2866,1902,2023-04-12,7.62,1096,4.05,3.57,117,563.0,12.72,0.559,Malagueña,Goat,Veterinarian intervention
3004,1902,2023-04-28,7.6,809,4.03,3.57,37,791.0,12.79,0.557,Malagueña,Goat,Veterinarian intervention
3005,1902,2023-04-30,7.64,2113,4.06,3.58,205,644.0,12.73,0.559,Malagueña,Goat,Veterinarian intervention
3039,1902,2023-05-04,7.75,1296,4.17,3.58,184,594.0,12.88,0.557,Malagueña,Goat,Veterinarian intervention
3040,1902,2023-05-06,7.78,1070,4.14,3.64,27,599.0,13.0,0.557,Malagueña,Goat,1.0
3058,1902,2023-05-08,7.65,837,4.11,3.54,13,583.0,12.83,0.554,Malagueña,Goat,1.0
3059,1902,2023-05-10,7.85,1224,4.23,3.62,25,574.0,12.99,0.555,Malagueña,Goat,1.0
3082,1902,2023-05-12,7.49,1147,3.91,3.58,38,623.0,12.6,0.553,Malagueña,Goat,1.0
3083,1902,2023-05-14,7.61,1356,4.02,3.59,59,560.0,12.75,0.555,Malagueña,Goat,1.0
3123,1902,2023-05-16,7.89,1427,4.21,3.68,35,577.0,13.04,0.554,Malagueña,Goat,1.0
3197,1902,2023-05-26,7.9,1583,4.23,3.67,30,501.0,13.18,0.562,Malagueña,Goat,1.0
3198,1902,2023-05-28,7.89,2240,4.25,3.64,31,526.0,13.1,0.558,Malagueña,Goat,1.0
3199,1902,2023-05-30,7.73,1744,4.16,3.57,31,626.0,12.95,0.561,Malagueña,Goat,1.0
3144,1902,2023-05-18,8.02,1226,4.27,3.75,41,606.0,13.21,0.556,Malagueña,Goat,1.0
3145,1902,2023-05-20,7.8,1320,4.19,3.61,22,625.0,12.97,0.556,Malagueña,Goat,1.0
3241,1902,2023-06-01,7.47,1200,4.05,3.42,28,566.0,12.77,0.558,Malagueña,Goat,1.0
3242,1902,2023-06-03,7.72,1376,4.17,3.55,39,624.0,12.96,0.559,Malagueña,Goat,1.0
3259,1902,2023-06-05,7.58,1165,4.12,3.46,30,560.0,12.8,0.56,Malagueña,Goat,1.0
3163,1902,2023-05-22,7.78,1220,4.1,3.68,38,572.0,13.02,0.559,Malagueña,Goat,1.0
3164,1902,2023-05-24,8.06,1537,4.33,3.73,33,575.0,13.34,0.561,Malagueña,Goat,1.0
3294,1902,2023-06-13,7.3,1715,4.03,3.27,31,605.0,12.38,0.554,Malagueña,Goat,Veterinarian intervention
3327,1902,2023-06-19,7.38,1999,4.11,3.27,36,567.0,12.49,0.558,Malagueña,Goat,Veterinarian intervention
3328,1902,2023-06-21,7.34,2112,4.05,3.29,73,578.0,12.5,0.561,Malagueña,Goat,1.0
3285,1902,2023-06-07,7.77,1911,4.29,3.48,79,597.0,12.95,0.558,Malagueña,Goat,1.0
3286,1902,2023-06-09,7.72,1567,4.32,3.4,111,617.0,12.88,0.553,Malagueña,Goat,Veterinarian intervention
3287,1902,2023-06-11,7.65,1663,4.3,3.35,34,651.0,12.8,0.555,Malagueña,Goat,1.0
3307,1902,2023-06-15,7.28,1863,4.0,3.28,36,568.0,12.43,0.555,Malagueña,Goat,Veterinarian intervention
3308,1902,2023-06-17,7.3,1673,4.02,3.28,20,613.0,12.35,0.552,Malagueña,Goat,Veterinarian intervention
3714,1902,2023-07-25,7.04,1470,3.86,3.18,134,600.0,12.11,0.565,Malagueña,Goat,Veterinarian intervention
3807,1902,2023-07-31,7.4,2383,4.12,3.28,0,650.0,12.38,0.558,Malagueña,Goat,Veterinarian intervention
3808,1902,2023-08-02,7.3,2012,4.11,3.19,754,634.0,12.28,0.554,Malagueña,Goat,Veterinarian intervention
3842,1902,2023-08-04,7.45,2233,4.16,3.29,35,637.0,12.52,0.556,Malagueña,Goat,1.0
3625,1902,2023-07-17,7.03,2005,3.87,3.16,49,648.0,12.05,0.557,Malagueña,Goat,Veterinarian intervention
3626,1902,2023-07-19,7.2,1988,4.02,3.18,105,618.0,12.22,0.558,Malagueña,Goat,Veterinarian intervention
3679,1902,2023-07-21,6.96,1835,3.88,3.08,191,693.0,11.98,0.556,Malagueña,Goat,Veterinarian intervention
3680,1902,2023-07-23,7.12,1891,3.95,3.17,103,648.0,12.19,0.558,Malagueña,Goat,Veterinarian intervention
3755,1902,2023-07-27,7.4,2263,4.13,3.27,315,655.0,12.44,0.561,Malagueña,Goat,Veterinarian intervention
3756,1902,2023-07-29,7.29,1668,4.05,3.24,266,663.0,12.31,0.559,Malagueña,Goat,Veterinarian intervention
3849,1902,2023-08-06,7.21,1628,3.95,3.26,17,661.0,12.34,0.553,Malagueña,Goat,Veterinarian intervention
3957,1902,2023-08-14,7.33,2058,4.05,3.28,422,679.0,12.5,0.555,Malagueña,Goat,Veterinarian intervention
3958,1902,2023-08-16,7.36,2226,4.03,3.33,316,702.0,12.53,0.556,Malagueña,Goat,Veterinarian intervention
3864,1902,2023-08-08,7.41,2108,4.07,3.34,93,660.0,12.59,0.555,Malagueña,Goat,1.0
3967,1902,2023-08-18,7.43,2014,4.04,3.39,0,665.0,12.56,0.56,Malagueña,Goat,1.0
3968,1902,2023-08-20,7.7,2545,4.28,3.42,127,666.0,12.81,0.559,Malagueña,Goat,Veterinarian intervention
4047,1902,2023-08-24,7.7,2402,4.26,3.44,46,653.0,12.78,0.565,Malagueña,Goat,Veterinarian intervention
4048,1902,2023-08-26,7.65,2835,4.31,3.34,57,729.0,12.68,0.559,Malagueña,Goat,Veterinarian intervention
4115,1902,2023-09-01,7.92,3026,4.47,3.45,90,576.0,13.04,0.561,Malagueña,Goat,Veterinarian intervention
4116,1902,2023-09-03,7.55,2159,4.12,3.43,63,644.0,12.62,0.562,Malagueña,Goat,1.0
4012,1902,2023-08-22,7.49,2236,4.17,3.32,47,775.0,12.51,0.56,Malagueña,Goat,Veterinarian intervention
4088,1902,2023-08-28,7.5,3125,4.14,3.36,33,704.0,12.53,0.558,Malagueña,Goat,Veterinarian intervention
4089,1902,2023-08-30,7.65,2110,4.23,3.42,38,640.0,12.77,0.56,Malagueña,Goat,1.0
4175,1902,2023-09-09,7.82,2236,4.29,3.53,186,647.0,12.85,0.561,Malagueña,Goat,Veterinarian intervention
