Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint
4600-9,1902,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-10,1905,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-11,1906,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-12,1908,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-13,1907,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-14,1909,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-15,1910,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-16,1911,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-17,1912,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4600-18,1917,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563
4601-0,750,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-1,1524,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-2,1894,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-3,1867,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-4,1892,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-5,1893,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-6,1898,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-7,1901,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-8,1903,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-9,1902,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-10,1905,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-11,1906,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-12,1908,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-13,1907,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-14,1909,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-15,1910,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-16,1911,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-17,1912,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4601-18,1917,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577
4632-0,750,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-1,1524,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-2,1894,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-3,1867,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-4,1892,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-5,1893,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-6,1898,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-7,1901,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-8,1903,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-9,1902,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-10,1905,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-11,1906,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-12,1908,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-13,1907,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-14,1909,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-15,1910,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-16,1911,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-17,1912,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4632-18,1917,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562
4633-0,750,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-1,1524,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-2,1894,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-3,1867,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-4,1892,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-5,1893,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-6,1898,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-7,1901,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-8,1903,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-9,1902,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-10,1905,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-11,1906,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-12,1908,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-13,1907,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-14,1909,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-15,1910,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-16,1911,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-17,1912,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4633-18,1917,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574
4621-0,750,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-1,1524,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-2,1894,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-3,1867,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-4,1892,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-5,1893,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-6,1898,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-7,1901,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-8,1903,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-9,1902,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-10,1905,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-11,1906,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-12,1908,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-13,1907,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-14,1909,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-15,1910,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-16,1911,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-17,1912,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4621-18,1917,2023-11-06,7.21,5.42,10.95,12.63,124,1770,0.0,0.585
4622-0,750,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-1,1524,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-2,1894,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-3,1867,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-4,1892,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-5,1893,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-6,1898,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-7,1901,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-8,1903,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-9,1902,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-10,1905,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-11,1906,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-12,1908,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-13,1907,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-14,1909,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-15,1910,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-16,1911,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-17,1912,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
4622-18,1917,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574
1723-0,750,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-1,1524,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-2,1894,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-3,1867,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-4,1892,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-5,1893,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-6,1898,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-7,1901,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-8,1903,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-9,1902,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-10,1905,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-11,1906,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-12,1908,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-13,1907,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-14,1909,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-15,1910,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-16,1911,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-17,1912,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1723-18,1917,2022-07-25,1.37,2.29,6.13,3.66,102,1902,346.0,0.356
1737-0,750,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-1,1524,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-2,1894,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-3,1867,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-4,1892,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-5,1893,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-6,1898,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-7,1901,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-8,1903,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-9,1902,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-10,1905,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-11,1906,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-12,1908,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-13,1907,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-14,1909,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-15,1910,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-16,1911,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-17,1912,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1737-18,1917,2022-08-01,4.04,3.25,8.67,7.29,17,1176,569.0,0.552
1821-0,750,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-1,1524,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-2,1894,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-3,1867,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-4,1892,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-5,1893,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-6,1898,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-7,1901,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-8,1903,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-9,1902,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-10,1905,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-11,1906,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-12,1908,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-13,1907,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-14,1909,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-15,1910,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-16,1911,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-17,1912,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1821-18,1917,2022-08-22,4.36,3.39,8.76,7.75,24,1386,636.0,0.554
1748-0,750,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-1,1524,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-2,1894,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-3,1867,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-4,1892,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-5,1893,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-6,1898,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-7,1901,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-8,1903,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-9,1902,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-10,1905,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-11,1906,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-12,1908,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-13,1907,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-14,1909,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-15,1910,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-16,1911,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-17,1912,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1748-18,1917,2022-08-08,3.97,3.24,8.67,7.210000000000001,34,1216,586.0,0.558
1947-0,750,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-1,1524,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-2,1894,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-3,1867,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-4,1892,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-5,1893,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-6,1898,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-7,1901,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-8,1903,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-9,1902,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-10,1905,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-11,1906,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-12,1908,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-13,1907,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-14,1909,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-15,1910,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-16,1911,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-17,1912,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
1947-18,1917,2022-09-19,4.83,3.6,9.03,8.43,24,1416,568.0,0.558
2029-0,750,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-1,1524,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-2,1894,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-3,1867,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-4,1892,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-5,1893,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-6,1898,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-7,1901,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-8,1903,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-9,1902,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-10,1905,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-11,1906,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-12,1908,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-13,1907,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-14,1909,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-15,1910,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-16,1911,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-17,1912,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2029-18,1917,2022-10-31,5.02,3.77,9.24,8.79,0,1483,530.0,0.561
2085-0,750,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-1,1524,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-2,1894,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-3,1867,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-4,1892,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-5,1893,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-6,1898,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-7,1901,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-8,1903,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-9,1902,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-10,1905,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-11,1906,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-12,1908,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-13,1907,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-14,1909,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-15,1910,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-16,1911,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-17,1912,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2085-18,1917,2022-11-21,5.65,3.79,9.29,9.44,50,1593,565.0,0.578
2155-0,750,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-1,1524,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-2,1894,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-3,1867,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-4,1892,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-5,1893,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-6,1898,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-7,1901,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-8,1903,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-9,1902,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-10,1905,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-11,1906,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-12,1908,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-13,1907,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-14,1909,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-15,1910,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-16,1911,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-17,1912,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2155-18,1917,2022-12-12,5.91,3.55,9.03,9.46,25,1100,540.0,0.567
2189-0,750,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-1,1524,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-2,1894,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-3,1867,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-4,1892,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-5,1893,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-6,1898,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-7,1901,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-8,1903,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-9,1902,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-10,1905,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-11,1906,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-12,1908,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-13,1907,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-14,1909,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-15,1910,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-16,1911,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-17,1912,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2189-18,1917,2022-12-27,5.29,3.61,9.14,8.9,20,1307,606.0,0.563
2207-0,750,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-1,1524,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-2,1894,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-3,1867,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-4,1892,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-5,1893,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-6,1898,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-7,1901,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-8,1903,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-9,1902,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-10,1905,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-11,1906,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-12,1908,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-13,1907,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-14,1909,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-15,1910,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-16,1911,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-17,1912,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2207-18,1917,2023-01-03,5.23,3.63,9.07,8.86,0,1179,618.0,0.554
2220-0,750,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-1,1524,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-2,1894,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-3,1867,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-4,1892,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-5,1893,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-6,1898,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-7,1901,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-8,1903,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-9,1902,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-10,1905,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-11,1906,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-12,1908,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-13,1907,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-14,1909,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-15,1910,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-16,1911,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-17,1912,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2220-18,1917,2023-01-09,5.02,3.66,9.13,8.68,40,1077,580.0,0.552
2179-0,750,2022-12-19,6.17,3.6,9.14,9.77,21,1247,585.0,0.563
